registry_club_id,organism,affiliation_code,sport_year_start,sport_year_end
coni:161627,FIGC,955591,01/07/2025,30/06/2026
coni:16166,FIGC|PGS,935703,01/07/2025,30/06/2026
coni:16168,FIGC,936186,01/07/2025,30/06/2026
coni:16173,CSEN|FIGC,935627,01/07/2025,30/06/2026
coni:16181,CSI|FIGC,770151,01/07/2025,30/06/2026
coni:161903,FIGC,950331,01/07/2025,30/06/2026
coni:161905,FIGC,963198,01/07/2025,30/06/2026
coni:162007,FIGC,740919,01/07/2025,30/06/2026
coni:162009,FIGC,938014,01/07/2025,30/06/2026
coni:162011,CSEN|FIGC,951891,01/07/2025,30/06/2026
coni:162012,FIGC,953494,01/07/2025,30/06/2026
coni:16210,FIGC,913906,01/07/2025,30/06/2026
coni:162114,FIGC,951611,01/07/2025,30/06/2026
coni:162126,FIGC,63973,01/07/2025,30/06/2026
coni:162127,FIGC,64276,01/07/2025,30/06/2026
coni:162128,FIGC,75024,01/07/2025,30/06/2026
coni:162129,FIGC,911563,01/07/2025,30/06/2026
coni:162130,FIGC,919852,01/07/2025,30/06/2026
coni:162132,FIGC,938364,01/07/2025,30/06/2026
coni:162133,FIGC,953356,01/07/2025,30/06/2026
coni:162134,FIGC,953533,01/07/2025,30/06/2026
coni:162135,FIGC,930095,01/07/2025,30/06/2026
coni:16215,FIGC,936158,01/07/2025,30/06/2026
coni:162233,FIGC,69952,01/07/2025,30/06/2026
coni:162253,FIGC,949727,01/07/2025,30/06/2026
coni:162286,CSEN|FIGC,953963,01/07/2025,30/06/2026
coni:162298,FIGC,68157,01/07/2025,30/06/2026
coni:162307,FIGC,914681,01/07/2025,30/06/2026
coni:162349,CSI|FIGC,943630,01/07/2025,30/06/2026
coni:162353,FIGC,953053,01/07/2025,30/06/2026
coni:162365,FIGC,955307,01/07/2025,30/06/2026
coni:162528,FIGC,81544,01/07/2025,30/06/2026
coni:16258,FIGC,780112,01/07/2025,30/06/2026
coni:16261,FIGC|UISP,920877,01/07/2025,30/06/2026
coni:162711,FIGC|FIP,200490,01/09/2025,31/08/2026
coni:162748,FIGC,953547,01/07/2025,30/06/2026
coni:162826,FIGC,953043,01/07/2025,30/06/2026
coni:162855,FIGC|US_ACLI,963180,01/07/2025,30/06/2026
coni:16297,FIGC,940755,01/07/2025,30/06/2026
coni:16300,FIGC|UISP,953654,01/07/2025,30/06/2026
coni:163088,FIGC,954206,01/07/2025,30/06/2026
coni:163128,FIGC,938591,01/07/2025,30/06/2026
coni:163187,FIGC,935229,01/07/2025,30/06/2026
coni:16331,CSI|FIGC,962031,01/07/2025,30/06/2026
coni:1635,FIGC,42090,01/07/2025,30/06/2026
coni:163591,FIGC,954234,01/07/2025,30/06/2026
coni:1636,FIGC,915806,01/07/2025,30/06/2026
coni:163820,FIGC,963663,01/07/2025,30/06/2026
coni:163877,CSI|FIGC,962349,01/07/2025,30/06/2026
coni:163888,ASC|FIGC,75699,01/07/2025,30/06/2026
coni:163896,FIGC,911107,01/07/2025,30/06/2026
coni:1639,FIGC,81910,01/07/2025,30/06/2026
coni:1641,FIGC,69415,01/07/2025,30/06/2026
coni:164280,FIGC,953956,01/07/2025,30/06/2026
coni:164292,FIGC,954462,01/07/2025,30/06/2026
coni:16430,FIGC|OPES,933014,01/07/2025,30/06/2026
coni:16448,FIGC,931357,01/07/2025,30/06/2026
coni:164516,AICS|FIGC,962630,01/07/2025,30/06/2026
coni:16475,FIGC,945295,01/07/2025,30/06/2026
coni:164780,FIGC,953565,01/07/2025,30/06/2026
coni:164781,CSEN|FIGC,953566,01/07/2025,30/06/2026
coni:16480,FIGC,933841,01/07/2025,30/06/2026
coni:165032,FIGC,953539,01/07/2025,30/06/2026
coni:16509,FIGC|OPES|UISP,77738,01/07/2025,30/06/2026
coni:165278,FIGC|UISP,955426,01/07/2025,30/06/2026
coni:16530,FIGC,675979,01/07/2025,30/06/2026
coni:16536,FIGC,934075,01/07/2025,30/06/2026
coni:165481,FIGC,955681,01/07/2025,30/06/2026
coni:16551,FIGC,937751,01/07/2025,30/06/2026
coni:16565,FIGC,69522,01/07/2025,30/06/2026
coni:1657,FIGC,710806,01/07/2025,30/06/2026
coni:16574,FIGC,937882,01/07/2025,30/06/2026
coni:165767,FIGC|OPES|UISP,954040,01/07/2025,30/06/2026
coni:1658,CSEN|FIGC,31445,01/01/2026,31/12/2026
coni:1662,FIGC,750139,01/07/2025,30/06/2026
coni:166255,CSI|FIGC,955142,01/07/2025,30/06/2026
coni:166286,FIGC,953181,01/07/2025,30/06/2026
coni:166287,FIGC,953193,01/07/2025,30/06/2026
coni:16640,FIGC,942988,01/07/2025,30/06/2026
coni:16650,CSI|FIGC,930599,01/07/2025,30/06/2026
coni:166536,FIGC,953824,01/07/2025,30/06/2026
coni:166556,ASC|CSI|FIGC,954161,01/07/2025,30/06/2026
coni:166778,FIGC,945960,01/07/2025,30/06/2026
coni:166859,CSI|FIGC,953661,01/07/2025,30/06/2026
coni:16690,FIGC,943666,01/07/2025,30/06/2026
coni:16699,CSI|FIGC,943005,01/07/2025,30/06/2026
coni:167004,FIGC,965057,05/02/2026,30/06/2026
coni:16705,AICS|FIGC,947426,01/07/2025,30/06/2026
coni:167086,ASC|FIGC,955436,01/07/2025,30/06/2026
coni:167095,CSEN|FIGC,954358,01/07/2025,30/06/2026
coni:16711,FIGC,947053,01/07/2025,30/06/2026
coni:167226,FIGC,953678,01/07/2025,30/06/2026
coni:167275,FIGC,913892,01/07/2025,30/06/2026
coni:167299,FIGC,953860,01/07/2025,30/06/2026
coni:167416,FIGC,953799,01/07/2025,30/06/2026
coni:167453,CSI|FIGC,963287,01/07/2025,30/06/2026
coni:167573,FIGC,953657,01/07/2025,30/06/2026
coni:167574,FIGC,953649,01/07/2025,30/06/2026
coni:135498,FIGC,70623,01/07/2025,30/06/2026
coni:152352,FIGC,952218,01/07/2025,30/06/2026
coni:153252,FIGC,955641,01/07/2025,30/06/2026
coni:153333,CSEN|FIGC,951507,01/07/2025,30/06/2026
coni:153428,FIGC,950445,01/07/2025,30/06/2026
coni:153448,FIGC,951467,01/07/2025,30/06/2026
coni:153453,FIGC,951482,01/07/2025,30/06/2026
coni:153459,FIGC,951565,01/07/2025,30/06/2026
coni:153997,FIGC,951886,01/07/2025,30/06/2026
coni:15406,CSI|FIGC|UISP,04301029,01/07/2025,30/06/2026
coni:15428,FIGC,81031,01/07/2025,30/06/2026
coni:154289,FIGC,964799,16/10/2025,30/06/2026
coni:154509,FIGC,955584,01/07/2025,30/06/2026
coni:156730,FIGC,934925,01/07/2025,30/06/2026
coni:1578,FIGC,912391,01/07/2025,30/06/2026
coni:157817,FIGC,953257,01/07/2025,30/06/2026
coni:15799,FIGC,934476,01/07/2025,30/06/2026
coni:158231,FIGC,949818,01/07/2025,30/06/2026
coni:158260,FIGC,952791,01/07/2025,30/06/2026
coni:158323,FIGC,68123,01/07/2025,30/06/2026
coni:158329,FIGC,78080,01/07/2025,30/06/2026
coni:159902,FIGC,953169,01/07/2025,30/06/2026
coni:16022,CSI|FIGC|UISP,910897,01/07/2025,30/06/2026
coni:160488,CSI|FIGC,953463,01/07/2025,30/06/2026
coni:164291,FIGC,953826,01/07/2025,30/06/2026
coni:16437,AICS|ASC|CSI|FIGC|UISP,H010191,08/09/2025,31/08/2026
coni:165221,FIGC,953942,01/07/2025,30/06/2026
coni:16580,FIGC|OPES,934592,01/07/2025,30/06/2026
coni:165815,FIGC,953548,01/07/2025,30/06/2026
coni:16594,CSI|FIGC,939357,01/07/2025,30/06/2026
coni:167501,FIGC,955547,01/07/2025,30/06/2026
coni:167520,FIGC,953639,01/07/2025,30/06/2026
coni:167548,FIGC|UISP,953790,01/07/2025,30/06/2026
coni:167575,FIGC,953683,01/07/2025,30/06/2026
coni:167579,FIGC,953536,01/07/2025,30/06/2026
coni:167581,FIGC,953750,01/07/2025,30/06/2026
coni:167584,FIGC,953733,01/07/2025,30/06/2026
coni:167586,FIGC,953674,01/07/2025,30/06/2026
coni:16759,CSI|FIGC|UISP,941627,01/07/2025,30/06/2026
coni:167591,AICS|FIGC,953702,01/07/2025,30/06/2026
coni:167593,CSI|FIGC,953713,01/07/2025,30/06/2026
coni:167594,FIGC,953632,01/07/2025,30/06/2026
coni:167595,FIGC,953778,01/07/2025,30/06/2026
coni:167596,FIGC,953712,01/07/2025,30/06/2026
coni:167600,FIGC,953777,01/07/2025,30/06/2026
coni:167602,FIGC,953666,01/07/2025,30/06/2026
coni:167603,FIGC,953636,01/07/2025,30/06/2026
coni:167605,CSI|FIGC,953795,01/07/2025,30/06/2026
coni:167606,CSI|FIGC,953667,01/07/2025,30/06/2026
coni:167608,AICS|FIGC,953792,01/07/2025,30/06/2026
coni:167609,FIGC,953664,01/07/2025,30/06/2026
coni:167610,FIGC,953696,01/07/2025,30/06/2026
coni:167613,FIGC,953796,01/07/2025,30/06/2026
coni:167616,FIGC,953715,01/07/2025,30/06/2026
coni:167620,FIGC,953651,01/07/2025,30/06/2026
coni:167624,FIGC,953640,01/07/2025,30/06/2026
coni:167628,FIGC,953686,01/07/2025,30/06/2026
coni:167629,FIGC,953663,01/07/2025,30/06/2026
coni:16763,CSI|FIGC,921056,01/07/2025,30/06/2026
coni:167632,FIGC,953731,01/07/2025,30/06/2026
coni:167635,AICS|FIGC,953641,01/07/2025,30/06/2026
coni:167636,FIGC,953730,01/07/2025,30/06/2026
coni:16764,FIGC,770370,01/07/2025,30/06/2026
coni:167641,FIGC,953676,01/07/2025,30/06/2026
coni:167678,FIGC,953868,01/07/2025,30/06/2026
coni:167694,AICS|FIGC,953896,01/07/2025,30/06/2026
coni:167705,FIGC,953638,01/07/2025,30/06/2026
coni:1678,CSI|FIGC,910187,01/07/2025,30/06/2026
coni:167806,FIGC,953838,01/07/2025,30/06/2026
coni:167807,FIGC,953672,01/07/2025,30/06/2026
coni:167813,FIGC,921252,01/07/2025,30/06/2026
coni:167816,FIGC,953773,01/07/2025,30/06/2026
coni:167820,FIGC,70058,01/07/2025,30/06/2026
coni:167825,FIGC,953723,01/07/2025,30/06/2026
coni:167832,FIGC,953822,01/07/2025,30/06/2026
coni:167833,AICS|FIGC,953829,01/07/2025,30/06/2026
coni:167835,CSI|FIGC,953839,01/07/2025,30/06/2026
coni:167837,CSEN|FIGC,953870,01/07/2025,30/06/2026
coni:16784,CSI|FIGC,920573,01/07/2025,30/06/2026
coni:167861,FIGC,02001925,14/07/2025,30/06/2026
coni:167875,FIGC,946977,01/07/2025,30/06/2026
coni:167890,FIGC,953897,01/07/2025,30/06/2026
coni:167896,CSI|FIGC,953788,01/07/2025,30/06/2026
coni:167924,CSI|FIGC|US_ACLI,954113,01/07/2025,30/06/2026
coni:167987,FIGC,954241,01/07/2025,30/06/2026
coni:168016,FIGC,954048,01/07/2025,30/06/2026
coni:168025,FIGC,953887,01/07/2025,30/06/2026
coni:168029,FIGC|FIP|UISP,953948,01/07/2025,30/06/2026
coni:168033,FIGC,953954,01/07/2025,30/06/2026
coni:168034,FIGC,954003,01/07/2025,30/06/2026
coni:168040,FIGC,953854,01/07/2025,30/06/2026
coni:168045,FIGC,953919,01/07/2025,30/06/2026
coni:168047,FIGC,953067,01/07/2025,30/06/2026
coni:168048,FIGC,953677,01/07/2025,30/06/2026
coni:168049,CSI|FIGC,03200160,01/07/2025,30/06/2026
coni:168050,FIGC,953720,01/07/2025,30/06/2026
coni:168051,FIGC|OPES,953782,01/07/2025,30/06/2026
coni:168080,FIGC,962822,01/07/2025,30/06/2026
coni:168103,CSI|FIGC,953846,01/07/2025,30/06/2026
coni:168114,CSI|FIGC,954060,01/07/2025,30/06/2026
coni:168132,FIGC,952044,01/07/2025,30/06/2026
coni:168133,FIGC,953653,01/07/2025,30/06/2026
coni:168135,FIGC,953701,01/07/2025,30/06/2026
coni:168136,FIGC|OPES,953785,01/07/2025,30/06/2026
coni:16814,FIGC,675837,01/07/2025,30/06/2026
coni:168141,FIGC,953823,01/07/2025,30/06/2026
coni:168142,FIGC,953798,01/07/2025,30/06/2026
coni:168144,AICS|FIGC,953776,01/07/2025,30/06/2026
coni:168147,FIGC,953845,01/07/2025,30/06/2026
coni:168148,FIGC,953849,01/07/2025,30/06/2026
coni:168152,FIGC,953921,01/07/2025,30/06/2026
coni:168153,FIGC,953903,01/07/2025,30/06/2026
coni:168156,FIGC,71825,01/07/2025,30/06/2026
coni:168160,FIGC,953905,01/07/2025,30/06/2026
coni:16821,CSI|FIGC,938584,01/07/2025,30/06/2026
coni:168249,AICS|FIGC,962591,01/07/2025,30/06/2026
coni:168265,CSI|FIGC,963436,01/07/2025,30/06/2026
coni:168289,FIGC,27370,01/07/2025,30/06/2026
coni:168330,FIGC,962955,01/07/2025,30/06/2026
coni:168332,FIGC,953941,01/07/2025,30/06/2026
coni:168333,FIGC,953910,01/07/2025,30/06/2026
coni:168338,FIGC,953944,01/07/2025,30/06/2026
coni:168339,FIGC,953995,01/07/2025,30/06/2026
coni:168342,FIGC,953962,01/07/2025,30/06/2026
coni:168349,FIGC,953898,01/07/2025,30/06/2026
coni:168355,CSEN|FIGC,954064,01/07/2025,30/06/2026
coni:168356,FIGC,954045,01/07/2025,30/06/2026
coni:168360,CSI|FIGC,953695,01/07/2025,30/06/2026
coni:168361,FIGC,953765,01/07/2025,30/06/2026
coni:168362,CSI|FIGC,953926,01/07/2025,30/06/2026
coni:168381,CSI|FIGC,963145,01/07/2025,30/06/2026
coni:168424,AICS|FIGC,954316,01/07/2025,30/06/2026
coni:168445,FIGC,964056,14/07/2025,30/06/2026
coni:168496,FIGC,954979,01/07/2025,30/06/2026
coni:168514,FIGC,962129,01/07/2025,30/06/2026
coni:168552,FIGC,953874,01/07/2025,30/06/2026
coni:168554,FIGC,953724,01/07/2025,30/06/2026
coni:168555,FIGC,953744,01/07/2025,30/06/2026
coni:168562,FIGC,953930,01/07/2025,30/06/2026
coni:168565,FIGC,954030,01/07/2025,30/06/2026
coni:168566,FIGC,953984,01/07/2025,30/06/2026
coni:168567,FIGC,953958,01/07/2025,30/06/2026
coni:168572,FIGC,953725,01/07/2025,30/06/2026
coni:168573,FIGC,953727,01/07/2025,30/06/2026
coni:168574,FIGC,953840,01/07/2025,30/06/2026
coni:168584,FIGC,914060,01/07/2025,30/06/2026
coni:1687,FIGC,16020,01/07/2025,30/06/2026
coni:168762,ENDAS|FIGC|PGS,953490,01/07/2025,30/06/2026
coni:168764,FIGC,954079,01/07/2025,30/06/2026
coni:168765,AICS|FIGC,953937,01/07/2025,30/06/2026
coni:168768,FIGC,954038,01/07/2025,30/06/2026
coni:168769,ASC|FIGC,954036,01/07/2025,30/06/2026
coni:168770,FIGC,954135,01/07/2025,30/06/2026
coni:168775,FIGC,953974,01/07/2025,30/06/2026
coni:168777,FIGC,954101,01/07/2025,30/06/2026
coni:168786,FIGC,954070,01/07/2025,30/06/2026
coni:168787,CSI|FIGC,954107,01/07/2025,30/06/2026
coni:16879,FIGC,770400,01/07/2025,30/06/2026
coni:16885,FIGC,675772,01/07/2025,30/06/2026
coni:168855,FIGC|US_ACLI,954166,01/07/2025,30/06/2026
coni:168859,FIGC,955172,01/07/2025,30/06/2026
coni:168902,AICS|FIGC,963762,01/07/2025,30/06/2026
coni:168963,FIGC,945249,01/07/2025,30/06/2026
coni:168966,FIGC,954147,01/07/2025,30/06/2026
coni:168967,FIGC,954183,01/07/2025,30/06/2026
coni:168969,FIGC,954136,01/07/2025,30/06/2026
coni:168970,FIGC,954022,01/07/2025,30/06/2026
coni:168972,FIGC,954102,01/07/2025,30/06/2026
coni:168973,FIGC,954092,01/07/2025,30/06/2026
coni:168974,FIGC,953952,01/07/2025,30/06/2026
coni:168975,FIGC,954018,01/07/2025,30/06/2026
coni:168976,FIGC,954142,01/07/2025,30/06/2026
coni:168977,FIGC,954143,01/07/2025,30/06/2026
coni:168980,FIGC,953997,01/07/2025,30/06/2026
coni:169005,FIGC,953693,01/07/2025,30/06/2026
coni:169007,FIGC,955313,01/07/2025,30/06/2026
coni:169021,FIGC,954174,01/07/2025,30/06/2026
coni:169095,FIGC,954150,01/07/2025,30/06/2026
coni:169102,FIGC,954109,01/07/2025,30/06/2026
coni:169103,FIGC,954057,01/07/2025,30/06/2026
coni:169217,FIGC,11800238,27/09/2025,30/06/2026
coni:169296,FIGC|OPES,963146,01/07/2025,30/06/2026
coni:169338,FIGC,954405,01/07/2025,30/06/2026
coni:16934,FIGC,675762,01/07/2025,30/06/2026
coni:169435,CSEN|FIGC,953550,01/07/2025,30/06/2026
coni:169521,FIGC|OPES,954168,01/07/2025,30/06/2026
coni:169522,FIGC,963116,01/07/2025,30/06/2026
coni:169524,FIGC,954181,01/07/2025,30/06/2026
coni:169528,FIGC,949845,01/07/2025,30/06/2026
coni:169529,FIGC,953951,01/07/2025,30/06/2026
coni:169531,FIGC,954148,01/07/2025,30/06/2026
coni:169536,FIGC,954232,01/07/2025,30/06/2026
coni:169538,FIGC,954218,01/07/2025,30/06/2026
coni:169541,FIGC,954200,01/07/2025,30/06/2026
coni:169547,FIGC,954176,01/07/2025,30/06/2026
coni:169548,FIGC,954191,01/07/2025,30/06/2026
coni:169549,FIGC,954163,01/07/2025,30/06/2026
coni:169551,FIGC,962867,01/07/2025,30/06/2026
coni:169552,FIGC,954936,01/07/2025,30/06/2026
coni:169553,FIGC,954162,01/07/2025,30/06/2026
coni:169554,FIGC,953473,01/07/2025,30/06/2026
coni:169555,FIGC,954091,01/07/2025,30/06/2026
coni:169558,FIGC,954208,01/07/2025,30/06/2026
coni:169559,FIGC,954211,01/07/2025,30/06/2026
coni:16962,FIGC,931585,01/07/2025,30/06/2026
coni:169670,FIGC,964499,11/09/2025,30/06/2026
coni:169691,FIGC,954035,01/07/2025,30/06/2026
coni:169700,FIGC,954407,01/07/2025,30/06/2026
coni:169723,FIGC,954029,01/07/2025,30/06/2026
coni:169725,FIGC,963980,01/07/2025,30/06/2026
coni:169727,FIGC,954262,01/07/2025,30/06/2026
coni:169728,FIGC,954177,01/07/2025,30/06/2026
coni:169733,FIGC,954300,01/07/2025,30/06/2026
coni:169740,FIGC,954157,01/07/2025,30/06/2026
coni:169742,FIGC,953497,01/07/2025,30/06/2026
coni:16981,CSI|FIGC,02402059,02/07/2025,30/06/2026
coni:169815,FIGC,954261,01/07/2025,30/06/2026
coni:169910,FIGC,954227,01/07/2025,30/06/2026
coni:169914,FIGC,953873,01/07/2025,30/06/2026
coni:169916,FIGC,955259,01/07/2025,30/06/2026
coni:169921,CSI|FIGC,07300436,01/07/2025,30/06/2026
coni:16994,AICS|FIGC|PGS,74563,01/07/2025,30/06/2026
coni:169956,FIGC,953812,01/07/2025,30/06/2026
coni:17,FIGC,32900,01/07/2025,30/06/2026
coni:170,FIGC,68758,01/07/2025,30/06/2026
coni:1700,FIGC,675531,01/07/2025,30/06/2026
coni:170116,ASC|FIGC,954266,01/07/2025,30/06/2026
coni:170139,FIGC,955315,01/07/2025,30/06/2026
coni:170164,FIGC,962825,01/07/2025,30/06/2026
coni:170178,FIGC|PGS,955409,01/07/2025,30/06/2026
coni:170219,FIGC,953435,01/07/2025,30/06/2026
coni:170223,FIGC,953929,01/07/2025,30/06/2026
coni:170227,FIGC,954192,01/07/2025,30/06/2026
coni:170237,FIGC,954315,01/07/2025,30/06/2026
coni:170240,CSI|FIGC,954331,01/07/2025,30/06/2026
coni:170245,FIGC,954352,01/07/2025,30/06/2026
coni:170246,FIGC,954361,01/07/2025,30/06/2026
coni:17025,FIGC,945138,01/07/2025,30/06/2026
coni:170256,FIGC,962097,01/07/2025,30/06/2026
coni:17026,FIGC|UISP,954155,01/07/2025,30/06/2026
coni:170331,CSI|FIGC,955053,01/07/2025,30/06/2026
coni:17034,FIGC,935624,01/07/2025,30/06/2026
coni:170471,FIGC,954140,01/07/2025,30/06/2026
coni:170475,FIGC,954254,01/07/2025,30/06/2026
coni:170479,CSEN|FIGC,963182,01/07/2025,30/06/2026
coni:170583,FIGC,944360,01/07/2025,30/06/2026
coni:17060,FIGC,700526,01/07/2025,30/06/2026
coni:170639,FIGC,954132,01/07/2025,30/06/2026
coni:170704,FIGC,954224,01/07/2025,30/06/2026
coni:17074,FIGC,919551,01/07/2025,30/06/2026
coni:170746,FIGC,953111,01/07/2025,30/06/2026
coni:170790,FIGC,954448,01/07/2025,30/06/2026
coni:170799,FIGC,951619,01/07/2025,30/06/2026
coni:17084,CSI|FIGC,73901,01/07/2025,30/06/2026
coni:170915,FIGC,954305,01/07/2025,30/06/2026
coni:170916,FIGC,954338,01/07/2025,30/06/2026
coni:17097,FIGC,945487,01/07/2025,30/06/2026
coni:171091,FIGC,953134,01/07/2025,30/06/2026
coni:171105,FIGC,954989,01/07/2025,30/06/2026
coni:171116,FIGC,963751,01/07/2025,30/06/2026
coni:17112,FIGC,945678,01/07/2025,30/06/2026
coni:17116,FIGC,952996,01/07/2025,30/06/2026
coni:171180,FIGC,955668,01/07/2025,30/06/2026
coni:171608,FIGC,936217,01/07/2025,30/06/2026
coni:171612,CSEN|FIGC,954087,01/07/2025,30/06/2026
coni:17168,CSI|FIGC,78007,01/07/2025,30/06/2026
coni:1717,FIGC,30390,01/07/2025,30/06/2026
coni:17170,CSI|FIGC,710353,01/07/2025,30/06/2026
coni:17176,FIGC,940743,01/07/2025,30/06/2026
coni:17185,FIGC,934758,01/07/2025,30/06/2026
coni:171889,FIGC,954404,01/07/2025,30/06/2026
coni:17190,AICS|FIGC,919904,01/07/2025,30/06/2026
coni:171951,FIGC|OPES,911334,01/07/2025,30/06/2026
coni:17212,CSI|FIGC,964759,24/09/2025,30/06/2026
coni:172425,FIGC,963443,01/07/2025,30/06/2026
coni:1726,FIGC,919143,01/07/2025,30/06/2026
coni:172655,FIGC,964938,16/10/2025,30/06/2026
coni:172725,FIGC,953925,01/07/2025,30/06/2026
coni:17279,FIGC,610720,01/07/2025,30/06/2026
coni:172798,CSEN|FIGC,949437,01/07/2025,30/06/2026
coni:172820,CSI|FIGC,963623,01/07/2025,30/06/2026
coni:173002,CSI|FIGC,962933,01/07/2025,30/06/2026
coni:173051,FIGC,955420,01/07/2025,30/06/2026
coni:173096,FIGC,954159,01/07/2025,30/06/2026
coni:17318,FIGC,954915,01/07/2025,30/06/2026
coni:173266,FIGC,954264,01/07/2025,30/06/2026
coni:173433,FIGC,931214,01/07/2025,30/06/2026
coni:17345,FIGC,943087,01/07/2025,30/06/2026
coni:17355,CSI|FIGC,13600069,08/07/2025,30/06/2026
coni:173569,FIGC,955670,01/07/2025,30/06/2026
coni:173683,FIGC,954464,01/07/2025,30/06/2026
coni:173703,FIGC,964373,01/08/2025,30/06/2026
coni:17377,CSI|FIGC,962692,01/07/2025,30/06/2026
coni:17379,CSI|FIGC,962874,01/07/2025,30/06/2026
coni:173975,FIGC,954534,01/07/2025,30/06/2026
coni:1740,FIGC,62238,01/07/2025,30/06/2026
coni:174017,FIGC,954565,01/07/2025,30/06/2026
coni:17403,FIGC,710231,01/07/2025,30/06/2026
coni:174227,FIGC,954514,01/07/2025,30/06/2026
coni:174359,FIGC,955549,01/07/2025,30/06/2026
coni:17446,FIGC,917457,01/07/2025,30/06/2026
coni:1745,CSI|FIGC,63054,01/07/2025,30/06/2026
coni:17451,FIGC,59155,01/07/2025,30/06/2026
coni:17457,FIGC,937911,01/07/2025,30/06/2026
coni:17458,FIGC,200884,01/07/2025,30/06/2026
coni:17461,FIGC,937749,01/07/2025,30/06/2026
coni:17463,FIGC,937750,01/07/2025,30/06/2026
coni:17472,FIGC,920713,01/07/2025,30/06/2026
coni:174725,FIGC,962348,01/07/2025,30/06/2026
coni:174788,CSI|FIGC,954911,01/07/2025,30/06/2026
coni:17493,FIGC,66563,01/07/2025,30/06/2026
coni:175083,ENDAS|FIGC,955545,01/07/2025,30/06/2026
coni:175165,FIGC,955199,01/07/2025,30/06/2026
coni:175219,FIGC,954999,01/07/2025,30/06/2026
coni:175225,FIGC,964644,16/10/2025,30/06/2026
coni:175299,FIGC,955337,01/07/2025,30/06/2026
coni:175333,FIGC,955043,01/07/2025,30/06/2026
coni:175343,FIGC,955165,01/07/2025,30/06/2026
coni:175384,FIGC,955528,01/07/2025,30/06/2026
coni:17544,FIGC,954914,01/07/2025,30/06/2026
coni:175456,FIGC|OPES|UISP,954771,01/07/2025,30/06/2026
coni:1757,CSI|FIGC,70228,01/07/2025,30/06/2026
coni:17570,FIGC,917115,01/07/2025,30/06/2026
coni:175710,ENDAS|FIGC,962597,01/07/2025,30/06/2026
coni:175719,FIGC,59162,01/07/2025,30/06/2026
coni:17574,FIGC,675214,01/07/2025,30/06/2026
coni:175745,FIGC,953743,01/07/2025,30/06/2026
coni:175746,FIGC,953817,01/07/2025,30/06/2026
coni:175854,FIGC,962497,01/07/2025,30/06/2026
coni:175862,FIGC,954521,01/07/2025,30/06/2026
coni:175866,FIGC,954769,01/07/2025,30/06/2026
coni:175867,CSI|FIGC,954770,01/07/2025,30/06/2026
coni:175868,FIGC|UISP,954772,01/07/2025,30/06/2026
coni:175869,FIGC,954775,01/07/2025,30/06/2026
coni:175870,FIGC,954776,01/07/2025,30/06/2026
coni:175871,FIGC,954777,01/07/2025,30/06/2026
coni:175874,FIGC,954784,01/07/2025,30/06/2026
coni:175879,FIGC|UISP,962875,01/07/2025,30/06/2026
coni:175880,FIGC,954805,01/07/2025,30/06/2026
coni:175882,FIGC,954809,01/07/2025,30/06/2026
coni:175886,FIGC,954831,01/07/2025,30/06/2026
coni:175887,FIGC,954833,01/07/2025,30/06/2026
coni:175888,FIGC,954835,01/07/2025,30/06/2026
coni:175894,FIGC,954847,01/07/2025,30/06/2026
coni:175895,FIGC,954849,01/07/2025,30/06/2026
coni:175896,FIGC,954853,01/07/2025,30/06/2026
coni:175897,FIGC,954942,01/07/2025,30/06/2026
coni:175899,FIGC,954948,01/07/2025,30/06/2026
coni:1759,FIGC,81867,01/07/2025,30/06/2026
coni:175901,FIGC,954967,01/07/2025,30/06/2026
coni:17608,FIGC,204984,01/07/2025,30/06/2026
coni:17615,FIGC,675315,01/07/2025,30/06/2026
coni:17618,FIGC,675902,01/07/2025,30/06/2026
coni:176191,CSI|FIGC,954928,01/07/2025,30/06/2026
coni:176207,FIGC,,,
coni:176223,FIGC,954825,01/07/2025,30/06/2026
coni:176224,FIGC,954826,01/07/2025,30/06/2026
coni:176225,FIGC,954841,01/07/2025,30/06/2026
coni:176228,FIGC,954864,01/07/2025,30/06/2026
coni:176229,FIGC,954877,01/07/2025,30/06/2026
coni:176230,FIGC,954878,01/07/2025,30/06/2026
coni:176233,FIGC,954901,01/07/2025,30/06/2026
coni:176234,FIGC,954902,01/07/2025,30/06/2026
