registry_club_id,id_societa,club_name,discipline_raw,clubandplayer_sport
coni:24076,24076,FELSINA - SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:24076,24076,FELSINA - SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:24076,24076,FELSINA - SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 7),Calcio
coni:24089,24089,FCD TRANSVECTOR ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:24102,24102,ASD FUTSAL MASON VICENTINO,Futsal (calcio da sala - calcio a 5),Futsal
coni:24104,24104,A.S.D. ISOLA CASTELNOVO,Calcio (a 11),Calcio
coni:24133,24133,NUOVO SAN PIETRO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:24148,24148,SPORTING VALSANTERNO ASSOCIAZIONE POLISPORTIVA DIL,Calcio (a 11),Calcio
coni:24148,24148,SPORTING VALSANTERNO ASSOCIAZIONE POLISPORTIVA DIL,Futsal (calcio da sala - calcio a 5),Futsal
coni:24148,24148,SPORTING VALSANTERNO ASSOCIAZIONE POLISPORTIVA DIL,Pallacanestro,Basket
coni:24148,24148,SPORTING VALSANTERNO ASSOCIAZIONE POLISPORTIVA DIL,Calcio (a 7),Calcio
coni:24163,24163,CAZZAGOBORNATO CALCIO SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:24198,24198,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ACADEMY TERRE DI CASTELLI,Calcio (a 11),Calcio
coni:24198,24198,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ACADEMY TERRE DI CASTELLI,Futsal (calcio da sala - calcio a 5),Futsal
coni:2420,2420,ASD C.S.I. DELFINO FANO,Calcio (a 11),Calcio
coni:2420,2420,ASD C.S.I. DELFINO FANO,Futsal (calcio da sala - calcio a 5),Futsal
coni:2420,2420,ASD C.S.I. DELFINO FANO,Calcio (a 7),Calcio
coni:24200,24200,A.S.D. CAMPIGO,Calcio (a 11),Calcio
coni:24214,24214,ASD GRUPPO SPORTIVO J.F. KENNEDY,Calcio (a 11),Calcio
coni:24236,24236,ASD SERRAMAZZONI SETTORE GIOVANILE,Calcio (a 11),Calcio
coni:24236,24236,ASD SERRAMAZZONI SETTORE GIOVANILE,Futsal (calcio da sala - calcio a 5),Futsal
coni:24236,24236,ASD SERRAMAZZONI SETTORE GIOVANILE,Calcio (a 7),Calcio
coni:24253,24253,ASD VIGOREAL C5,Futsal (calcio da sala - calcio a 5),Futsal
coni:2427,2427,CALCIO PONTELAGOSCURO S.S.D A R.L.,Calcio (a 11),Calcio
coni:2434,2434,SANGIORGESE ASD,Calcio (a 11),Calcio
coni:24355,24355,A.S.D. CENE CALCIO,Calcio (a 11),Calcio
coni:24356,24356,ASSOCIAZIONE SPORTING VOLLA LIBERTAS,Calcio (a 11),Calcio
coni:24357,24357,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CITTA' DEL RUBICONE,Futsal (calcio da sala - calcio a 5),Futsal
coni:24367,24367,G.S.D. ASSEMINESE S.S.D. A R.L.,Calcio (a 11),Calcio
coni:24369,24369,SIGMA CAGLIARI - SOCIETA' SPORTIVA DILENTANTISTICA ARL,Calcio (a 11),Calcio
coni:24372,24372,ASD CENATE SOTTO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:24373,24373,ESSECI SIGMA CAGLIARI - SSD ARL,Calcio (a 11),Calcio
coni:24409,24409,A.S.D. ELMAS C5,Futsal (calcio da sala - calcio a 5),Futsal
coni:24437,24437,POLISPORTIVA FUNO A.S.D.,Calcio (a 11),Calcio
coni:24437,24437,POLISPORTIVA FUNO A.S.D.,Futsal (calcio da sala - calcio a 5),Futsal
coni:24459,24459,A.S.D. RINASCITA CAVA 2000,Calcio (a 11),Calcio
coni:24459,24459,A.S.D. RINASCITA CAVA 2000,Calcio (a 8),Calcio
coni:24459,24459,A.S.D. RINASCITA CAVA 2000,Futsal (calcio da sala - calcio a 5),Futsal
coni:24459,24459,A.S.D. RINASCITA CAVA 2000,Calcio (a 7),Calcio
coni:24460,24460,A.S.D. CASERTA ACADEMY,Calcio (a 11),Calcio
coni:24460,24460,A.S.D. CASERTA ACADEMY,Calcio (a 8),Calcio
coni:24460,24460,A.S.D. CASERTA ACADEMY,Futsal (calcio da sala - calcio a 5),Futsal
coni:24460,24460,A.S.D. CASERTA ACADEMY,Calcio (a 7),Calcio
coni:24486,24486,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BIBIONE,Calcio (a 11),Calcio
coni:24495,24495,A.S.D. CALCARA SAMOGGIA,Calcio (a 11),Calcio
coni:24515,24515,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FC RONCOFREDDO 2003,Calcio (a 11),Calcio
coni:24515,24515,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FC RONCOFREDDO 2003,Futsal (calcio da sala - calcio a 5),Futsal
coni:24515,24515,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FC RONCOFREDDO 2003,Calcio (a 7),Calcio
coni:24531,24531,POLISPORTIVA ZOLA ASS. SPORT. DILETT.,Calcio (a 11),Calcio
coni:24548,24548,UNION CLODIENSE CHIOGGIA FC S.R.L. SOCIETA' SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:24585,24585,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BCF,Calcio (a 11),Calcio
coni:24585,24585,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BCF,Calcio (a 7),Calcio
coni:24585,24585,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BCF,Pallavolo,Volley
coni:24585,24585,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BCF,Pallacanestro,Basket
coni:24593,24593,ASSOCIAZIONE SPORTIVA DILETTANTISTICA DORIAL,Calcio (a 11),Calcio
coni:24610,24610,ASD VALLE VARAITA CALCIO,Calcio (a 11),Calcio
coni:24639,24639,A.S.D. SAN BIAGIO,Calcio (a 11),Calcio
coni:2466,2466,A.S.D. U.S. IRGOLESE 1976,Calcio (a 11),Calcio
coni:24672,24672,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNIONE SPORTIVA ORATORIO POMPIANO,Calcio (a 11),Calcio
coni:24672,24672,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNIONE SPORTIVA ORATORIO POMPIANO,Calcio (a 7),Calcio
coni:24696,24696,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MONREALE CALCIO,Calcio (a 11),Calcio
coni:24696,24696,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MONREALE CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:24696,24696,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MONREALE CALCIO,Calcio (a 7),Calcio
coni:24700,24700,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN VINCENZO A TORRI,Calcio (a 11),Calcio
coni:24702,24702,A.S.D. ACADEMY CASTENEDOLESE,Calcio (a 11),Calcio
coni:24709,24709,NUOVA CAMUNIA 2015 ASD,Calcio (a 11),Calcio
coni:24721,24721,POLISPORTIVA CERETOLESE ASSOCIAZIONE DILETTANTISTICA,Calcio (a 11),Calcio
coni:24721,24721,POLISPORTIVA CERETOLESE ASSOCIAZIONE DILETTANTISTICA,Futsal (calcio da sala - calcio a 5),Futsal
coni:24721,24721,POLISPORTIVA CERETOLESE ASSOCIAZIONE DILETTANTISTICA,Calcio (a 7),Calcio
coni:24721,24721,POLISPORTIVA CERETOLESE ASSOCIAZIONE DILETTANTISTICA,Pallavolo,Volley
coni:24738,24738,A.S.D. CAZZAGOBORNATO CAL. GIOV.,Calcio (a 11),Calcio
coni:24754,24754,A.S.D. CORTEFRANCA CALCIO,Calcio (a 11),Calcio
coni:2476,2476,GRUPPO SPORTIVO DILETTANTISTICO REAL CALCETTO RAPOLANO,Futsal (calcio da sala - calcio a 5),Futsal
coni:248,248,POLISPORTIVA SPORTED MARIS A.S.D.,Calcio (a 11),Calcio
coni:24808,24808,A.S.D. ATHLETIC POGGIO,Calcio (a 11),Calcio
coni:24808,24808,A.S.D. ATHLETIC POGGIO,Calcio (a 7),Calcio
coni:24814,24814,ASSOCIAZIONE CALCIO PONTECORR ASD,Calcio (a 11),Calcio
coni:24815,24815,S.S.D. MASCALUCIA C5 A R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:24817,24817,A.S.D. POLISPORTIVA TRIBANO,Calcio (a 11),Calcio
coni:2482,2482,ASD POLISPORTIVA AC GROPPARELLO,Calcio (a 11),Calcio
coni:24837,24837,A.C.D. CAMPODARSEGO S.S.D. A R.L.,Calcio (a 11),Calcio
coni:24842,24842,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ACCADEMIA VALSABBIA,Calcio (a 11),Calcio
coni:24860,24860,ASSOCIAZIONE SPORTIVA DILETANTISTICA VILLA VERUCCHIO,Calcio (a 11),Calcio
coni:24867,24867,ASSOC. DILETTANTISTICA POLISPORTIVA GRUPPO SPORTIVO CASTEL DEL RIO,Calcio (a 11),Calcio
coni:24921,24921,ASSOC. SPORT. DILETT. ORATORIO SAN MARCO,Calcio (a 11),Calcio
coni:24921,24921,ASSOC. SPORT. DILETT. ORATORIO SAN MARCO,Futsal (calcio da sala - calcio a 5),Futsal
coni:24921,24921,ASSOC. SPORT. DILETT. ORATORIO SAN MARCO,Calcio Balilla,Calcio
coni:24921,24921,ASSOC. SPORT. DILETT. ORATORIO SAN MARCO,Pallavolo,Volley
coni:24922,24922,U.S. PIANICO A.S.D.,Calcio (a 11),Calcio
coni:24925,24925,"A.C.D. SOMMACUSTOZA ""08""",Calcio (a 11),Calcio
coni:24928,24928,REAL VALDAGNO S.R.L. SOCIETA' SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:24956,24956,A.S.D. MARCHI MARANO GALAXY,Calcio (a 11),Calcio
coni:25010,25010,A.C. CHIEVOVERONA SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABIL ITA' LIMITATA,Calcio (a 11),Calcio
coni:25029,25029,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CIVITELLA CALCIO,Calcio (a 11),Calcio
coni:25031,25031,CENTRO SPORTIVO DEL MONTE,Futsal (calcio da sala - calcio a 5),Futsal
coni:25031,25031,CENTRO SPORTIVO DEL MONTE,Calcio (a 11),Calcio
coni:25038,25038,A.S.D. HERDONIA CALCIO,Calcio (a 11),Calcio
coni:25038,25038,A.S.D. HERDONIA CALCIO,Calcio (a 8),Calcio
coni:25038,25038,A.S.D. HERDONIA CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:25038,25038,A.S.D. HERDONIA CALCIO,Calcio (a 7),Calcio
coni:25078,25078,B.O.CA.(BOLTIERE ORATORIO CALCIO) ASD,Calcio (a 11),Calcio
coni:25084,25084,A.S.D. SANTA GIUSTINA,Calcio (a 11),Calcio
coni:25089,25089,RAMBLA SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:25089,25089,RAMBLA SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:25091,25091,A.S.D. SCUOLA CALCIO SPES,Calcio (a 11),Calcio
coni:25092,25092,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BORGHIGIANA,Calcio (a 11),Calcio
coni:25092,25092,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BORGHIGIANA,Futsal (calcio da sala - calcio a 5),Futsal
coni:25092,25092,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BORGHIGIANA,Calcio (a 7),Calcio
coni:25099,25099,A.S.D. PONTECARREGA CALCIO,Calcio (a 11),Calcio
coni:25116,25116,A.S.D. TORRE DEL MORO,Calcio (a 11),Calcio
coni:2514,2514,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PADERNO CALCIO,Calcio (a 11),Calcio
coni:25141,25141,VIGHENZI CALCIO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:25172,25172,A.S.D. BENACO SALO',Calcio (a 11),Calcio
coni:25211,25211,ASD FUTSAL CITTA' MURATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:25224,25224,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO LEFFE,Calcio (a 11),Calcio
coni:2523,2523,ASSOCIAZIONE SPORTIVA DILETTAN TISTICA GRUPPO SPORTIVO CONDO,Calcio (a 11),Calcio
coni:25231,25231,UNION LC SOC. SPORTIVA DILETTANTISTICA A R.L.,Calcio (a 11),Calcio
coni:25235,25235,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALUSCO CALCIO,Calcio (a 11),Calcio
coni:25236,25236,CITTA' DI ALBINO S.S.D. A R.L.,Calcio (a 11),Calcio
coni:25263,25263,A.S.D. VILLA ESTENSE 2003,Calcio (a 11),Calcio
coni:2531,2531,ASSOCIAZIONE POLISPORTIVA DILETT.CA SAN GIMIGNANO,Futsal (calcio da sala - calcio a 5),Futsal
coni:2536,2536,A.S.D. GEMELLE 2015,Futsal (calcio da sala - calcio a 5),Futsal
coni:25362,25362,A.S.D. SPORTING CAIVANO 94,Calcio (a 11),Calcio
coni:25362,25362,A.S.D. SPORTING CAIVANO 94,Calcio (a 8),Calcio
coni:25362,25362,A.S.D. SPORTING CAIVANO 94,Futsal (calcio da sala - calcio a 5),Futsal
coni:25362,25362,A.S.D. SPORTING CAIVANO 94,Calcio (a 7),Calcio
coni:2537,2537,GRUPPO SPORTIVO PISTOIA NORD S.S.D. A R.L.,Calcio (a 11),Calcio
coni:25406,25406,NUOVA COMETA SANTA MARIA ASD,Calcio (a 11),Calcio
coni:25424,25424,ASSOCIAZIONE SPORTIVA DILETTANTISTICA G.GALLOZZI PORTO DI SALERNO,Calcio (a 11),Calcio
coni:25424,25424,ASSOCIAZIONE SPORTIVA DILETTANTISTICA G.GALLOZZI PORTO DI SALERNO,Calcio (a 8),Calcio
coni:25424,25424,ASSOCIAZIONE SPORTIVA DILETTANTISTICA G.GALLOZZI PORTO DI SALERNO,Futsal (calcio da sala - calcio a 5),Futsal
coni:25424,25424,ASSOCIAZIONE SPORTIVA DILETTANTISTICA G.GALLOZZI PORTO DI SALERNO,Calcio (a 7),Calcio
coni:25425,25425,A.S.D. AURORA RIVEREEL,Calcio (a 11),Calcio
coni:25437,25437,A.S.D F.C.D. LA QUERCE 2009,Calcio (a 11),Calcio
coni:25455,25455,A.S.D ALFERO CALCIO,Calcio (a 11),Calcio
coni:25464,25464,A.S.D. SAN VITO,Calcio (a 11),Calcio
coni:25469,25469,A.S.D. SPORTING CLUB LECCE,Calcio (a 11),Calcio
coni:25477,25477,ASSOCIAZIONE SPORTIVA DILETTANTISTICA POOL FORLI' JUNIOR,Calcio (a 11),Calcio
coni:25477,25477,ASSOCIAZIONE SPORTIVA DILETTANTISTICA POOL FORLI' JUNIOR,Futsal (calcio da sala - calcio a 5),Futsal
coni:25477,25477,ASSOCIAZIONE SPORTIVA DILETTANTISTICA POOL FORLI' JUNIOR,Calcio (a 7),Calcio
coni:25480,25480,POL. DILETTANTISTICA BOYS MELITO,Calcio (a 11),Calcio
coni:25480,25480,POL. DILETTANTISTICA BOYS MELITO,Calcio (a 8),Calcio
coni:25480,25480,POL. DILETTANTISTICA BOYS MELITO,Futsal (calcio da sala - calcio a 5),Futsal
coni:25480,25480,POL. DILETTANTISTICA BOYS MELITO,Calcio (a 7),Calcio
coni:25482,25482,C.A.S. POLISPORTIVA PONZANO ASD,Calcio (a 11),Calcio
coni:25485,25485,UNIONE LA ROCCA ALTAVILLA SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:25486,25486,LEODARI CALDOGNO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:25491,25491,A.S.D. SAN VITO DI LEG. 1921,Calcio (a 11),Calcio
coni:25499,25499,UNIONE SPORTIVA DILETTANTISTICA RECOARO,Calcio (a 11),Calcio
coni:25509,25509,A.S.D. VIRTUS AURORA TRAVAGLIATO,Calcio (a 11),Calcio
coni:25510,25510,LIVENTINA SSD A RL,Calcio (a 11),Calcio
coni:2552,2552,A.S.D. LA FORTEZZA GRADISCA,Calcio (a 11),Calcio
coni:25541,25541,G.S.D. REAL BROGLIANO A.S.D.,Calcio (a 11),Calcio
coni:25548,25548,A.S.D. TARZO REVINE LAGO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:25579,25579,SOCIETA' SPORTIVA DILETTANTISTICA VALCALEPIO F.C. A R.L.,Calcio (a 11),Calcio
coni:25579,25579,SOCIETA' SPORTIVA DILETTANTISTICA VALCALEPIO F.C. A R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:25582,25582,ASD ORATORIO RIVOLTELLA,Calcio (a 11),Calcio
coni:25582,25582,ASD ORATORIO RIVOLTELLA,Calcio (a 7),Calcio
coni:25582,25582,ASD ORATORIO RIVOLTELLA,Pallavolo,Volley
coni:25595,25595,A.S.D. CAPRIOLO 1912,Calcio (a 11),Calcio
coni:25612,25612,A.S.D. MITI VICINALIS CALCIO A 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:25634,25634,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CASTEGNATO,Calcio (a 8),Calcio
coni:25634,25634,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CASTEGNATO,Calcio (a 7),Calcio
coni:25634,25634,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CASTEGNATO,Calcio (a 11),Calcio
coni:25638,25638,A.S.D. VIRESCIT,Calcio (a 11),Calcio
coni:25646,25646,BORGO SAN GIOVANNI A.S.D.,Calcio (a 11),Calcio
coni:25668,25668,ASD UNIONE SPORTIVA GAMBASSI TERME,Calcio (a 11),Calcio
coni:25672,25672,U.S. BRUSEGANA S. STEFANO,Calcio (a 11),Calcio
coni:25673,25673,ASSOCIAZIONE POLISPORTIVA DUE STELLE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:25673,25673,ASSOCIAZIONE POLISPORTIVA DUE STELLE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Futsal (calcio da sala - calcio a 5),Futsal
coni:25673,25673,ASSOCIAZIONE POLISPORTIVA DUE STELLE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Pallavolo,Volley
coni:25681,25681,A.S.D. BORGARO NOBIS 1965,Calcio (a 11),Calcio
coni:25763,25763,A.S.D. MELDOLA,Calcio (a 11),Calcio
coni:25763,25763,A.S.D. MELDOLA,Calcio (a 7),Calcio
coni:25775,25775,A.S.D. S.ERMETE 1970,Calcio (a 11),Calcio
coni:258,258,A.S.D. GUARDEA,Calcio (a 11),Calcio
coni:258,258,A.S.D. GUARDEA,Pallavolo,Volley
coni:258,258,A.S.D. GUARDEA,Calcio (a 8),Calcio
coni:25810,25810,S.S.D. A R.L. U.S. ALTO ASTICO COGOLLO,Calcio (a 11),Calcio
coni:25815,25815,ASD INDOMITA VIGODARZERE,Calcio (a 11),Calcio
coni:25817,25817,LAKOTA SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:25817,25817,LAKOTA SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:25822,25822,A.S.D. CALCIO TRISSINO,Calcio (a 11),Calcio
coni:25822,25822,A.S.D. CALCIO TRISSINO,Pallamano,Pallamano
coni:25822,25822,A.S.D. CALCIO TRISSINO,Rugby a 7,Rugby
coni:25822,25822,A.S.D. CALCIO TRISSINO,Baseball - Softball,Baseball
coni:25822,25822,A.S.D. CALCIO TRISSINO,Rugby a 15,Rugby
coni:25822,25822,A.S.D. CALCIO TRISSINO,Calcio (a 7),Calcio
coni:25822,25822,A.S.D. CALCIO TRISSINO,Pallacanestro,Basket
coni:25822,25822,A.S.D. CALCIO TRISSINO,Pallavolo,Volley
coni:25824,25824,A.S.D. VIRTUS CORNEDO,Calcio (a 11),Calcio
coni:25826,25826,A.S.D. BISSARESE,Calcio (a 11),Calcio
coni:25826,25826,A.S.D. BISSARESE,Futsal (calcio da sala - calcio a 5),Futsal
coni:25842,25842,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO COLCERESA,Calcio (a 11),Calcio
coni:25842,25842,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO COLCERESA,Futsal (calcio da sala - calcio a 5),Futsal
coni:2585,2585,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ASSOCIAZIONE CALCIO CORVA,Calcio (a 11),Calcio
coni:25873,25873,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN GREGORIO PAPA,Futsal (calcio da sala - calcio a 5),Futsal
coni:25873,25873,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN GREGORIO PAPA,Calcio (a 11),Calcio
coni:25873,25873,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN GREGORIO PAPA,Calcio (a 8),Calcio
coni:25873,25873,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN GREGORIO PAPA,Calcio (a 7),Calcio
coni:25893,25893,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CLUB CALCIO A CINQUE CASTEL SAN PIETRO TERME,Calcio (a 11),Calcio
coni:25905,25905,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CITTA' DI ERACLEA,Calcio (a 11),Calcio
coni:25933,25933,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO SAN STINO,Calcio (a 11),Calcio
coni:25954,25954,FUTSAL MARCO POLO SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:25975,25975,ASD JUVENES PRADALUNGHESE,Calcio (a 11),Calcio
coni:25982,25982,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PER SANTA MARIA,Calcio (a 11),Calcio
coni:25982,25982,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PER SANTA MARIA,Futsal (calcio da sala - calcio a 5),Futsal
coni:25982,25982,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PER SANTA MARIA,Pallavolo,Volley
coni:26004,26004,CAME TREVISO C5 SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,Futsal (calcio da sala - calcio a 5),Futsal
coni:26033,26033,SPORTING CLUB ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:26082,26082,ASSOCIAZIONE SPORTIVA LAURINO,Calcio (a 11),Calcio
coni:26096,26096,A.S.D. REAL SAN CLEMENTE,Calcio (a 11),Calcio
coni:26099,26099,ASSOCIAZIONE SPORTIVA DILETTANTISTICA POLISPORTIVA NIKE PELLEZZANO,Calcio (a 11),Calcio
coni:261,261,A.S.D. ASSOCIAZIONE SPORTIVA DILETTANTISTICA PERSICO DOSIMO,Calcio (a 11),Calcio
coni:26113,26113,ASD POLISPORTIVA VILLAFONTANA,Futsal (calcio da sala - calcio a 5),Futsal
coni:26113,26113,ASD POLISPORTIVA VILLAFONTANA,Calcio (a 11),Calcio
coni:2612,2612,FRUTTETI A.S.D.,Calcio (a 11),Calcio
coni:26135,26135,F.B.C. CASTELFIORENTINO UNITED ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:26146,26146,A.C.D. CASSOLA,Calcio (a 11),Calcio
coni:26155,26155,ASSOCIAZIONE SPORTIVA DILETTANTISTICA LE TORRI FC,Calcio (a 11),Calcio
coni:26164,26164,A.S.D. CALCIO BUSSOLENGO,Calcio (a 11),Calcio
coni:26171,26171,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CERIANO LAGHETTO,Calcio (a 11),Calcio
coni:26177,26177,A.C.TRESCHE' CONCA A.S.D.,Calcio (a 11),Calcio
coni:26200,26200,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLIMPIA VETERNIGO F.C.,Futsal (calcio da sala - calcio a 5),Futsal
coni:26213,26213,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ORIO PEGU,Calcio (a 11),Calcio
coni:26255,26255,CALCIO CONTEA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:26303,26303,A.S.D. ORATORIO URGNANESE CALCIO,Calcio (a 11),Calcio
coni:26303,26303,A.S.D. ORATORIO URGNANESE CALCIO,Pallacanestro,Basket
coni:2631,2631,ASD PALAZZO PIGNANO,Calcio (a 11),Calcio
coni:26311,26311,A.S.D. PROATHLETIC,Calcio (a 11),Calcio
coni:26347,26347,UNIONE SPORTIVA MELZO 1908,Calcio (a 11),Calcio
coni:26347,26347,UNIONE SPORTIVA MELZO 1908,Calcio (a 7),Calcio
coni:26360,26360,BOCCONI SPORT TEAM SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Futsal (calcio da sala - calcio a 5),Futsal
coni:26360,26360,BOCCONI SPORT TEAM SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Pallacanestro,Basket
coni:26360,26360,BOCCONI SPORT TEAM SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:26360,26360,BOCCONI SPORT TEAM SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Pallanuoto,Pallanuoto
coni:26360,26360,BOCCONI SPORT TEAM SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Rugby a 15,Rugby
coni:26360,26360,BOCCONI SPORT TEAM SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Lacrosse,Lacrosse
coni:26360,26360,BOCCONI SPORT TEAM SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Pallavolo,Volley
coni:26389,26389,GANDINESE 2015 ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:26429,26429,GSR SOLAGNA ASD,Calcio (a 11),Calcio
coni:2643,2643,ASS.SPORTIVA DILETT.S.C ALTOPOLESINE,Calcio (a 11),Calcio
coni:26431,26431,LOVI SPRESIANO - ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:26452,26452,A.S.D. MONTEVALDO,Calcio (a 11),Calcio
coni:26481,26481,SCALIGERA SPORT CLUB S.R.L. - SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:26483,26483,RIVIERA BERICA ASD,Calcio (a 11),Calcio
coni:26486,26486,ALTO ACADEMY SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:26516,26516,A.S.D. C5 VALDAGNO,Futsal (calcio da sala - calcio a 5),Futsal
coni:26568,26568,ASSOCIAZIONE SPORTIVA DILETT. POLISPORTIVA TERRAZZO,Calcio (a 11),Calcio
coni:26574,26574,UNIONE SPORTIVA DILETTANTISTICA RUFOLI,Calcio (a 11),Calcio
coni:26577,26577,A.S.D. MUSILE MILLE,Calcio (a 11),Calcio
coni:26579,26579,U.S.SPERANZA PIO XI ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
